timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481269125090058,-2,-1,-1,-1,-2,-1,2,-1
1481269125090522,-1,0,0,-3,-2,0,-1,2
1481269125090522,1,-1,-3,-2,0,0,1,1
1481269125104023,-2,-1,-1,-1,-1,-2,-1,1
1481269125104023,-2,0,2,2,1,-1,0,0
1481269125111524,-2,0,0,0,-1,-2,-1,-2
1481269125111524,-1,0,-1,0,0,-1,-2,-3
1481269125126527,-1,-2,-2,-1,-2,-2,-2,-2
1481269125126527,0,-2,0,-2,-1,-1,-1,-2
1481269125135091,0,-4,-3,-2,-1,-2,1,-1
1481269125135091,1,0,0,0,-1,-2,-1,1
1481269125150094,-1,-3,-1,2,0,0,1,-1
1481269125150094,-4,-2,-3,1,-1,-1,-1,-1
1481269125150530,0,1,-3,-2,-4,-1,0,0
1481269125150530,-1,-1,1,-1,-1,-2,-1,-1
1481269125172032,-3,0,1,0,0,-1,-3,-3
1481269125172032,-1,-1,-1,-1,1,-2,-1,-2
1481269125173032,-1,-2,0,0,1,0,-3,-1
1481269125173032,-3,-4,-1,0,-1,-1,2,1
1481269125186534,2,-2,0,-1,-2,-2,0,-1
1481269125186534,4,1,-2,-4,-3,-3,0,1
1481269125195099,-2,0,0,0,0,-1,-1,-2
1481269125195099,-1,-3,-1,-2,-3,0,0,-1
1481269125210101,-3,-1,-2,1,-1,0,-1,0
1481269125210101,-1,-1,-3,-1,-3,0,0,-1
1481269125210537,0,0,-1,1,0,-1,-1,0
1481269125210537,2,0,-3,-2,-1,0,-1,1
1481269125224039,0,-1,-2,-4,0,0,-1,-2
1481269125224039,-2,-2,3,0,-2,-2,-1,-3
1481269125231540,0,0,0,-1,0,-2,-1,1
1481269125231540,-3,-2,3,2,1,-3,-2,-2
1481269125246541,-1,-1,-1,0,0,-2,-4,-2
1481269125246541,-2,0,1,-1,0,-1,-2,0
1481269125255098,1,0,-2,-1,-1,-1,1,-1
1481269125255098,1,0,-2,0,-2,0,-1,1
1481269125270099,-1,-1,2,-2,0,-2,0,0
1481269125270099,1,-1,-1,-3,-2,-1,0,2
1481269125270545,-3,-1,1,2,2,1,-2,-2
1481269125270545,-2,-3,0,-2,0,1,-1,-2
1481269125284546,-1,0,-2,-1,0,-1,0,0
1481269125284546,-1,0,-4,-2,-2,-2,-2,-2
1481269125291547,2,0,-2,-3,-2,-2,-1,-2
1481269125291547,-1,1,1,-1,0,-1,-1,-2
1481269125306549,-1,-1,0,1,-1,-1,1,-2
1481269125306549,0,-1,1,1,1,-1,0,-2
1481269125315115,4,2,-4,-6,-3,-1,1,1
1481269125315115,-1,0,0,-1,-1,-3,0,-3
1481269125330116,0,-1,0,-2,-2,-1,-1,-3
1481269125330116,-1,-1,-3,-2,-1,0,-2,-1
1481269125330552,-1,0,3,1,-1,0,-1,0
1481269125330552,0,1,-3,0,0,0,1,0
1481269125344054,1,0,0,-2,-1,0,-1,0
1481269125344054,0,-1,-2,1,1,0,0,-1
1481269125351555,-3,-2,-2,1,-1,0,0,-4
1481269125351555,-1,0,-1,0,0,0,0,0
1481269125366557,-1,0,-1,0,-3,-1,-1,0
1481269125366557,0,0,0,-3,-2,-1,-1,0
1481269125375108,0,-2,1,1,-1,-1,2,-1
1481269125375108,0,0,-1,-1,-1,-1,-1,0
1481269125390100,2,-1,-2,-1,-1,-3,0,0
1481269125390100,-3,-5,1,2,1,0,0,0
1481269125390561,-7,-5,2,2,2,-1,-3,-4
1481269125390561,1,-1,1,-2,-1,-2,-1,0
1481269125412063,-2,0,-1,0,0,0,0,2
1481269125412063,-2,-1,-1,-2,-2,0,0,0
1481269125413063,1,-1,-3,-4,-1,-1,0,1
1481269125413063,2,-2,0,2,2,0,0,-1
1481269125426565,-2,1,-1,-1,-2,0,-1,-1
1481269125426565,2,0,-1,-1,-1,-1,-1,-2
1481269125435130,-3,-4,1,0,0,1,-2,-2
1481269125435130,-1,1,-3,-1,-2,-3,0,0
1481269125450120,-3,-3,-1,-1,0,0,2,2
1481269125450120,-3,-3,0,-1,1,-1,-1,0
1481269125450568,3,2,0,0,-1,-2,0,0
1481269125450568,-2,-3,-2,-2,-1,-2,-2,-2
1481269125464069,0,-1,0,-1,0,-1,-2,-2
1481269125464069,0,0,-2,-1,-4,-2,-2,-1
1481269125471570,2,0,-2,-2,-2,-3,-1,-2
1481269125471570,-1,-1,1,0,-1,0,-2,-1
1481269125486573,1,2,1,-3,0,0,1,0
1481269125486573,-1,-4,1,1,0,0,2,-3
1481269125495108,-1,-3,-3,-1,0,0,1,0
1481269125495108,0,-1,0,-2,-2,-1,-1,-1
1481269125510110,-1,-1,0,-3,0,-1,-3,-1
1481269125510110,-1,-1,-1,-1,1,0,-1,2
1481269125510575,-1,0,1,-1,-2,0,-1,2
1481269125510575,0,-1,-2,-1,1,-1,-1,2
1481269125532078,-1,-1,-1,0,0,-1,-2,-1
1481269125532078,-1,0,-2,0,0,-1,0,-1
1481269125533078,1,3,-2,-1,-1,-2,1,-2
1481269125533078,-3,-3,1,0,-1,1,-1,-3
1481269125546088,1,-2,-2,-1,-2,0,0,-1
1481269125546088,0,1,1,-2,-1,-2,-4,-2
