timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481274028324545,-3,0,-1,7,9,0,-1,-3
1481274028332045,0,0,-1,0,8,1,1,0
1481274028332045,-1,-2,-1,-2,-20,-2,1,-1
1481274028333045,0,1,-4,5,13,3,5,-2
1481274028333045,-3,-3,-2,-10,-21,-3,-1,1
1481274028346547,0,0,0,8,42,2,-3,0
1481274028346547,-1,-2,-2,3,6,4,8,2
1481274028354048,-1,-1,0,-8,-21,-11,0,-2
1481274028354048,0,0,-2,8,16,5,1,0
1481274028377050,-1,-2,-1,-1,-16,-1,-3,1
1481274028377050,1,-1,-1,-12,-17,0,0,0
1481274028378051,0,-1,-1,8,54,7,1,1
1481274028378051,-1,-2,0,0,10,7,10,2
1481274028392554,0,0,-1,-6,-25,-8,0,-1
1481274028392554,-4,0,0,-3,8,1,-4,-2
1481274028393052,-1,-4,-2,1,-10,2,0,0
1481274028393052,0,-2,-1,-8,-17,-7,-13,-2
1481274028406555,-1,-2,1,7,36,6,2,0
1481274028406555,0,-3,0,-4,-11,-3,2,-1
1481274028414086,0,0,-1,1,2,-1,-4,-1
1481274028414086,-2,2,0,5,10,-9,-2,-4
1481274028437059,1,-3,-1,-4,-27,3,-4,-2
1481274028437059,0,-2,-3,-5,19,-6,2,1
1481274028438058,1,0,1,0,-8,-3,-2,1
1481274028438058,0,-3,-1,-1,7,5,-1,0
1481274028453560,-2,0,0,0,-13,-6,-1,-1
1481274028453560,-2,0,1,5,-1,3,-1,0
1481274028454561,-2,0,-1,-5,-8,2,-1,0
1481274028454561,-1,0,-1,1,-23,-1,16,4
1481274028466562,0,2,-3,-4,6,0,-10,-2
1481274028466562,1,0,-2,2,-8,-1,-6,-4
1481274028474063,-2,0,-2,-7,-26,-13,-4,4
1481274028474063,-1,-3,-4,-4,42,12,0,-4
1481274028490566,-1,-1,-1,-4,-26,-10,-8,-1
1481274028490566,1,0,1,4,9,-5,9,5
1481274028496566,-3,-2,-2,-4,-14,4,1,-3
1481274028496566,0,1,0,0,8,-7,-14,-1
1481274028512568,-1,-2,-2,5,9,1,2,-1
1481274028512568,0,0,-1,0,-4,-4,-5,-1
1481274028513068,-3,-3,0,-3,-15,1,-7,-5
1481274028513068,-2,-1,-1,1,9,1,-9,-4
1481274028526570,-2,-2,-4,-4,12,2,-4,-4
1481274028526570,-1,-2,1,-4,-9,-3,-9,-1
1481274028542072,1,1,-2,0,21,3,3,0
1481274028542072,-1,0,1,1,-13,-1,1,2
1481274028549073,1,-2,-1,-9,-7,-4,5,2
1481274028549073,-1,-1,1,9,14,4,-1,-3
