timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481309334753932,5,0,2,-2,-11,-3,-5,-1
1481309334765931,-3,-3,-5,-7,-13,10,5,-2
1481309334765931,-1,0,2,1,13,1,-8,0
1481309334773932,1,2,4,5,-7,21,-1,0
1481309334773932,-2,1,-2,10,0,-9,1,0
1481309334788934,-3,-3,-6,-12,5,-10,-10,-4
1481309334788934,1,0,-3,7,-6,-1,-2,-1
1481309334789932,-5,-5,-1,-1,8,-5,-1,-1
1481309334789932,-1,-2,-16,-9,-9,-3,-3,-1
1481309334804935,0,1,1,2,-1,2,-1,-2
1481309334804935,0,-4,-4,4,5,3,2,-2
1481309334810936,0,2,0,-26,-4,-3,1,0
1481309334810936,0,-1,2,32,12,-4,-3,-2
1481309334826441,-4,0,-6,-1,0,5,3,-1
1481309334826441,2,1,-3,-22,-12,-6,-2,0
1481309334833941,-1,-4,-5,12,2,-3,-4,-1
1481309334833941,-3,1,3,-4,-1,-3,-1,1
1481309334850949,2,2,0,3,1,0,1,0
1481309334850949,0,2,1,-5,-3,-2,-1,-2
1481309334851948,1,-2,1,8,3,-2,-2,1
1481309334851948,-1,-1,5,4,-7,-5,1,-2
1481309334864950,-2,-1,-1,6,0,-4,-4,-2
1481309334864950,1,1,1,-2,5,-1,-1,0
1481309334878950,1,1,3,12,6,-8,-27,-3
1481309334878950,2,1,-1,-10,-4,-6,33,5
1481309334885950,0,-2,-1,-4,-3,-4,-4,1
1481309334885950,-3,-6,-3,4,5,5,0,-4
1481309334893953,0,0,-16,-4,-10,-5,-4,0
1481309334893953,-1,1,8,-9,-7,11,-9,-2
1481309334916952,0,1,4,-2,9,-5,2,1
1481309334916952,0,-2,-2,11,-2,-11,-1,2
1481309334917952,-1,0,2,-11,4,3,9,-1
1481309334917952,-1,-2,0,13,-1,-6,-11,-3
1481309334925460,-1,1,0,-5,6,22,8,0
