timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481268172950419,-7,1,3,3,4,1,0,2
1481268172950419,-9,-9,-11,-11,-10,-9,-1,-7
1481268172978421,-8,-3,-1,-3,-6,-2,-2,2
1481268172978421,4,6,4,4,0,3,3,4
1481268172980422,-9,-8,-6,-14,-8,-4,-4,-4
1481268172980422,-5,-2,-5,-6,-1,-4,-2,-8
1481268172985422,7,6,8,8,10,6,3,4
1481268172985422,8,2,1,1,4,2,3,-1
1481268172992422,-2,-4,-6,-5,-4,-4,-5,-3
1481268172992422,3,7,9,7,5,8,1,3
1481268173008992,-1,2,0,8,10,6,1,2
1481268173008992,-10,-10,-7,-8,-7,-9,-8,-6
1481268173010431,-2,0,-5,-2,-1,-3,-1,0
1481268173010431,3,4,4,6,3,4,-1,4
1481268173022931,-2,-7,-5,-6,-1,-2,-2,-4
1481268173022931,-8,-5,-8,-9,-6,-8,-4,-5
1481268173029933,5,4,4,6,9,4,3,5
1481268173029933,-2,0,3,-2,-3,-4,4,1
1481268173045935,-4,-4,-1,-4,-11,-1,-2,-7
1481268173045935,6,5,6,4,3,3,1,-2
1481268173053936,4,3,6,5,4,5,4,4
1481268173053936,-8,-5,-6,-1,0,-1,2,-2
1481268173068972,-1,1,-1,2,2,-1,1,-1
1481268173068972,3,7,5,-1,11,6,2,3
1481268173070438,-4,1,-2,0,-2,-6,-5,-7
1481268173070438,-7,-2,-3,-9,-5,-6,-6,-13
1481268173082939,0,-5,1,-3,2,2,4,4
1481268173082939,-5,-2,-5,-5,-9,-2,-2,-1
1481268173089940,-5,-4,-4,-9,-7,2,0,-3
1481268173089940,0,-2,0,-5,0,-2,-2,5
1481268173105442,2,6,5,7,3,-3,2,3
1481268173105442,-7,-1,-2,2,3,-2,-1,-2
1481268173112443,-2,3,3,6,7,3,-1,0
1481268173112443,6,5,1,1,-1,3,-1,2
1481268173128993,-5,2,0,1,-4,-2,0,1
1481268173128993,-1,-2,-2,1,5,-4,-3,-8
1481268173130446,5,-2,0,-8,-4,-4,-3,-2
1481268173130446,-5,-3,-1,-9,-10,-2,-7,-3
1481268173143447,-6,-8,-5,-8,-3,-4,-9,-2
1481268173143447,-1,3,0,-2,0,1,2,2
1481268173151448,7,3,4,0,0,0,-1,-4
1481268173151448,-1,-7,-2,9,10,1,3,-1
1481268173166014,4,5,5,11,3,5,1,4
1481268173166014,1,4,10,5,5,2,1,3
1481268173172451,-2,-1,0,-3,-9,-1,-1,-2
1481268173172451,2,-3,-3,2,-3,-2,-6,-2
1481268173188453,3,-2,-4,-8,-2,-2,-1,-1
1481268173188453,-5,-9,-8,-10,-13,-5,-3,-4
1481268173190454,-4,-9,-2,0,-5,-1,-2,-3
1481268173190454,2,2,1,4,3,6,8,3
1481268173211494,0,2,3,-6,-2,0,-1,0
1481268173211494,-3,-9,0,-1,-1,-1,-4,-2
1481268173212956,-1,4,2,7,9,2,1,2
1481268173212956,0,0,-3,-2,-6,3,-2,6
1481268173225976,-2,-4,-2,1,-3,-3,-3,-5
1481268173225976,3,2,-2,0,1,-1,2,-2
1481268173232959,2,1,1,-1,5,6,3,3
1481268173232959,-1,2,3,-2,-1,-3,-2,-5
1481268173249025,-3,-2,-6,-2,-6,-6,-2,-6
1481268173249025,6,4,5,7,4,4,3,1
1481268173250462,-6,-3,-3,-6,-9,-11,-2,1
1481268173250462,-5,-2,-11,-11,-9,-6,-6,-6
1481268173262962,1,3,2,3,4,-2,-6,-6
1481268173262962,4,2,3,3,3,4,0,6
1481268173277464,-5,-2,-8,-7,-12,-2,-4,-3
1481268173277464,3,3,2,4,-2,-3,0,1
1481268173285966,5,5,10,9,7,7,4,3
1481268173285966,3,2,1,9,4,1,-1,1
1481268173292466,-8,-4,-7,-5,-6,-5,-2,-5
1481268173292466,2,2,-1,5,6,4,4,1
1481268173309012,-1,-1,-3,-5,-1,-4,5,0
1481268173309012,-6,-5,-7,-11,-14,-10,-7,-11
1481268173310468,0,0,-5,-8,-9,-3,-4,-3
1481268173310468,7,5,3,10,5,2,2,7
1481268173322970,-4,-2,-5,-5,-9,0,-3,0
1481268173322970,-3,1,-3,-4,-2,0,-5,-1
1481268173329971,7,6,4,13,13,10,1,8
1481268173329971,2,3,7,7,1,0,0,1
1481268173345472,-2,-2,-7,-8,-6,-13,-9,-5
1481268173345472,1,3,4,3,3,2,1,3
1481268173352473,2,-4,1,0,-1,6,3,0
